"activity_name" "subject" "Frequency_BodyAcc_Mean_X" "Frequency_BodyAcc_Mean_Y" "Frequency_BodyAcc_Mean_Z" "Frequency_BodyAcc_StandardDeviation_X" "Frequency_BodyAcc_StandardDeviation_Y" "Frequency_BodyAcc_StandardDeviation_Z" "Frequency_BodyAccJerk_Mean_X" "Frequency_BodyAccJerk_Mean_Y" "Frequency_BodyAccJerk_Mean_Z" "Frequency_BodyAccJerk_StandardDeviation_X" "Frequency_BodyAccJerk_StandardDeviation_Y" "Frequency_BodyAccJerk_StandardDeviation_Z" "Frequency_BodyAccMag_Mean" "Frequency_BodyAccMag_StandardDeviation" "Frequency_BodyBodyAccJerkMag_Mean" "Frequency_BodyBodyAccJerkMag_StandardDeviation" "Frequency_BodyBodyGyroJerkMag_Mean" "Frequency_BodyBodyGyroJerkMag_StandardDeviation" "Frequency_BodyBodyGyroMag_Mean" "Frequency_BodyBodyGyroMag_StandardDeviation" "Frequency_BodyGyro_Mean_X" "Frequency_BodyGyro_Mean_Y" "Frequency_BodyGyro_Mean_Z" "Frequency_BodyGyro_StandardDeviation_X" "Frequency_BodyGyro_StandardDeviation_Y" "Frequency_BodyGyro_StandardDeviation_Z" "Time_BodyAcc_Mean_X" "Time_BodyAcc_Mean_Y" "Time_BodyAcc_Mean_Z" "Time_BodyAcc_StandardDeviation_X" "Time_BodyAcc_StandardDeviation_Y" "Time_BodyAcc_StandardDeviation_Z" "Time_BodyAccJerk_Mean_X" "Time_BodyAccJerk_Mean_Y" "Time_BodyAccJerk_Mean_Z" "Time_BodyAccJerk_StandardDeviation_X" "Time_BodyAccJerk_StandardDeviation_Y" "Time_BodyAccJerk_StandardDeviation_Z" "Time_BodyAccJerkMag_Mean" "Time_BodyAccJerkMag_StandardDeviation" "Time_BodyAccMag_Mean" "Time_BodyAccMag_StandardDeviation" "Time_BodyGyro_Mean_X" "Time_BodyGyro_Mean_Y" "Time_BodyGyro_Mean_Z" "Time_BodyGyro_StandardDeviation_X" "Time_BodyGyro_StandardDeviation_Y" "Time_BodyGyro_StandardDeviation_Z" "Time_BodyGyroJerk_Mean_X" "Time_BodyGyroJerk_Mean_Y" "Time_BodyGyroJerk_Mean_Z" "Time_BodyGyroJerk_StandardDeviation_X" "Time_BodyGyroJerk_StandardDeviation_Y" "Time_BodyGyroJerk_StandardDeviation_Z" "Time_BodyGyroJerkMag_Mean" "Time_BodyGyroJerkMag_StandardDeviation" "Time_BodyGyroMag_Mean" "Time_BodyGyroMag_StandardDeviation" "Time_GravityAcc_Mean_X" "Time_GravityAcc_Mean_Y" "Time_GravityAcc_Mean_Z" "Time_GravityAcc_StandardDeviation_X" "Time_GravityAcc_StandardDeviation_Y" "Time_GravityAcc_StandardDeviation_Z" "Time_GravityAccMag_Mean" "Time_GravityAccMag_StandardDeviation"
"WALKING" 5 -0.315036682774074 -0.364634119647647 -0.382051499604762 -0.373035605592593 -0.355287965237255 -0.31845929314127 -0.306151762201852 -0.375664937854902 -0.382578655313857 -0.365926321537037 -0.330718966588235 -0.321633698259524 -0.310109388385185 -0.313568439905882 -0.327507407247619 -0.334887559851852 -0.257238795772222 -0.271978893843137 -0.310454237980392 -0.273060278631746 -0.30849939987037 -0.329160243921569 -0.306390330460317 -0.296895518396296 -0.277276344094118 -0.276590551793651 -0.268592286025397 -0.300219622112963 -0.279215350878431 -0.255234275638095 -0.258186684266667 -0.26542669608 -0.299180843401587 -0.314034993851852 -0.280387817876471 -0.233037952031746 -0.217880635303704 -0.235445044505882 -0.32646853495 -0.31770484327451 -0.326746616555556 -0.350378928164815 -0.247782134006349 -0.220470467435185 -0.215679473420392 -0.21776400358254 -0.223465116598148 -0.257320302568627 -0.27508325865873 -0.274747889777778 -0.226419668623529 -0.251598915614921 -0.259797642222222 -0.286726996254902 -0.327044528568627 -0.294413949506349 -0.31064083 -0.342892764166667 -0.269140883477778 -0.24025440987037 -0.203404870803922 -0.222090789571429 -0.245189531612963 -0.248515759047059 -0.327190244215686 -0.301577069373016
"WALKING" 6 -0.224835943550351 -0.223329181305 -0.233113697361111 -0.202405991614035 -0.23162566254 -0.240992198851852 -0.196107337212281 -0.197682155255 -0.228790594131481 -0.20336134724386 -0.2667278127865 -0.250952946446296 -0.241483429008421 -0.210802341963333 -0.231436122405556 -0.214612092191228 -0.207285506508772 -0.193629413038333 -0.235181887606667 -0.208608343903704 -0.244818080315789 -0.261683064178333 -0.283867682861111 -0.246234663868421 -0.24068101384 -0.2839060639 -0.218143907775926 -0.236023876385965 -0.235101385266667 -0.27465089515 -0.27910431845614 -0.258681160543333 -0.205448715775926 -0.185429936759649 -0.229416462493333 -0.264256420625926 -0.21827961775614 -0.201144114321667 -0.219067484385965 -0.217343935416667 -0.183017331546296 -0.158843454684211 -0.223155528018519 -0.232536665722807 -0.238614750586667 -0.269655664388889 -0.232949110659649 -0.246353863151667 -0.247859395401852 -0.235191767421053 -0.251541851168333 -0.224122871872222 -0.196346362373684 -0.191849429853333 -0.22094254555 -0.22177990937037 -0.228782370488889 -0.214324112968421 -0.250585055494444 -0.256377778240351 -0.252195279448333 -0.294273686872222 -0.272510860959649 -0.213012769383333 -0.230681400548333 -0.23455555935
"WALKING" 7 -0.263101227518518 -0.243708923070175 -0.23221796348 -0.250575327653889 -0.198084992521053 -0.208104992933333 -0.238965810161111 -0.215730022510526 -0.207260424385 -0.220077734427778 -0.211028917410526 -0.18895223108 -0.127978361088889 -0.128859713315789 -0.11569468666 -0.109396206242963 -0.152468225912963 -0.129169270792982 -0.115063395917544 -0.110469144086167 -0.148519184695926 -0.183198171684211 -0.169715703873333 -0.143689721896296 -0.14392705567193 -0.13187758009 -0.131024656177167 -0.124096956016667 -0.106855027264386 -0.1604679641 -0.166555408688889 -0.154674979831579 -0.209156432781667 -0.200840405148148 -0.146969060338596 -0.195381864398333 -0.228406210962963 -0.203721508578947 -0.219847628055556 -0.184838942729825 -0.16220291469 -0.21005718242963 -0.202721739308333 -0.178410662755556 -0.180687133184211 -0.220700565735 -0.212742039458889 -0.183987389204737 -0.181304350928333 -0.219886814168519 -0.185120170959474 -0.166347285943333 -0.181477453407407 -0.177479979205263 -0.172093973935263 -0.257608762588333 -0.219952857741667 -0.231858624119259 -0.190780411431667 -0.227192887161111 -0.217849043343158 -0.203358665656667 -0.21710504787037 -0.190082748623263 -0.181899990474035 -0.198847886020817
"WALKING" 8 -0.242745556396078 -0.108829924335926 -0.0640616842384615 -0.0979138032156863 -0.15722308527963 -0.174371237205128 -0.165574056064706 -0.151063860777778 -0.149488957 -0.159975557254902 -0.147971715592593 -0.227027559538462 -0.244390612 -0.146205503407407 -0.163624135025641 -0.11899379027451 -0.252272112392157 -0.185972589449574 -0.113092880962963 -0.208211250128205 -0.179531431984314 -0.159746729683333 -0.213476734179487 -0.175835013139216 -0.179747032648148 -0.247861731041026 -0.0747122544205128 -0.0833619603505882 -0.161021311033333 -0.157196615025641 -0.168216744431373 -0.167096019885185 -0.167767109951282 -0.106848104534902 -0.0543912777222222 -0.092059125025641 -0.19515780119 -0.134103644709259 -0.164399843992157 -0.217130887094444 -0.197148726238462 -0.0899044317647059 -0.100062261287179 -0.138465692570588 -0.136911029796296 -0.184619594564103 -0.161992811692157 -0.114652868185185 -0.0810849898794872 -0.120870083364706 -0.196999828092593 -0.220193053435897 -0.182691542156863 -0.203501543796296 -0.194067344222222 -0.172951768487179 -0.194934000179487 -0.204832609386275 -0.094926334458718 -0.183520212598039 -0.205768758722222 -0.169787283948718 -0.194607672296078 -0.147380580262963 -0.154697565261111 -0.178137625325641
"WALKING" 9 -0.185155371411765 -0.200994954400852 -0.242999906007843 -0.234998507294118 -0.272123886048148 -0.257007026437255 -0.237607683178431 -0.26541289266937 -0.2758252414 -0.282611275509804 -0.303382122914815 -0.26878541472549 -0.262651796333333 -0.288373741555556 -0.325007015352941 -0.285416540431373 -0.268112363389804 -0.300458566061111 -0.282776968668519 -0.261682909219608 -0.293415792607843 -0.283420565554815 -0.303589965813922 -0.288997512823529 -0.28630563762963 -0.271527144264706 -0.347157834678431 -0.317848507954706 -0.311501383862963 -0.332074828588235 -0.346281016501961 -0.340173041 -0.354888194072549 -0.340043615117647 -0.287940404177778 -0.285900556529412 -0.298980222901961 -0.301785276685185 -0.259349093596078 -0.253306851588519 -0.290782182294118 -0.277160722801961 -0.312266376035294 -0.293092553960784 -0.300718033592593 -0.284674377751961 -0.27391222557451 -0.291381277005556 -0.312120441007843 -0.282461809862745 -0.300644213055556 -0.294675342270588 -0.289867539039216 -0.27965143637037 -0.205750796951852 -0.214283781294118 -0.246718219294118 -0.194066174605882 -0.358884082666667 -0.340022183941176 -0.338058162362963 -0.363605030491765 -0.350401852254902 -0.325427957740741 -0.271788941519056 -0.232003542137255
"WALKING" 10 -0.160150282843137 -0.16445737693463 -0.174693922311111 -0.171120089803922 -0.122978004351852 -0.141078002092593 -0.124767423946471 -0.178142932831481 -0.180225343368519 -0.190114231917647 -0.215969008525185 -0.202301032392593 -0.211426243137255 -0.242004887162963 -0.2623222976 -0.253673123313725 -0.193600105835294 -0.24218825962963 -0.255848352322222 -0.184560913962963 -0.23597064327451 -0.243472821296296 -0.259487959886481 -0.313145936133333 -0.297409210262963 -0.288536144309259 -0.227507208274074 -0.238713171941176 -0.22332195145 -0.183347497277778 -0.232465686980392 -0.191230846651852 -0.167956422851852 -0.150890181611765 -0.150277841731481 -0.163193356237037 -0.173610613333333 -0.230421072805556 -0.181338487668627 -0.224623738237037 -0.200887988666667 -0.196952139588235 -0.215516898901852 -0.267870832265353 -0.25166066064537 -0.205650484431481 -0.208988026841176 -0.245400626172222 -0.234028160075926 -0.247469880886275 -0.22791540065 -0.215279906601852 -0.18703654392549 -0.226242479805556 -0.188621805375926 -0.167580529481481 -0.229035187985185 -0.253703108431373 -0.208256521981481 -0.216853188913725 -0.190596154055556 -0.191260509037037 -0.121582852078431 -0.164391790240741 -0.200663066774241 -0.169236950998148
"WALKING" 11 -0.418832002714286 -0.40395421895098 -0.369460204496825 -0.328302991298413 -0.358719062178431 -0.360629853593651 -0.412881448650794 -0.385042284235294 -0.375357647684127 -0.353644706174603 -0.372853284129412 -0.365068412714286 -0.429626455373016 -0.411376504729412 -0.335069946444444 -0.323487974436508 -0.414390648253968 -0.392795567492157 -0.359724913619608 -0.364478701328571 -0.444797597111111 -0.459773398941176 -0.376879693444444 -0.394803855388889 -0.340931984352941 -0.382360479126984 -0.409634355575556 -0.383130367952381 -0.330244653882353 -0.347652246380952 -0.355694351055556 -0.376708037947647 -0.295370904960317 -0.286565364888889 -0.336927921121569 -0.345970680420635 -0.401143303719048 -0.397089871498039 -0.435483862428571 -0.444703234843137 -0.429505001714286 -0.369740404273016 -0.389188046412698 -0.345267813698413 -0.412934849766667 -0.391109422507937 -0.414696741031746 -0.468870339294118 -0.396671319920635 -0.363119811006349 -0.401353928705882 -0.365257635936508 -0.381701236988889 -0.399918495666667 -0.375284422803922 -0.411660910479365 -0.4423781872 -0.37413404982381 -0.368719739092944 -0.349422655398413 -0.297277593356863 -0.347243358311111 -0.342692045095238 -0.290824204986275 -0.414736303741176 -0.407690028325397
"WALKING" 12 -0.323557202552941 -0.3132999985 -0.320938050758824 -0.269513628319608 -0.288362505579167 -0.26716862674549 -0.267680618490196 -0.236642906708333 -0.237922560843137 -0.180428394654902 -0.233452741083333 -0.210137670894118 -0.270660329937451 -0.230797406520833 -0.262033582266667 -0.288372532996078 -0.256485985544902 -0.213652399760417 -0.248095867479167 -0.234941014339216 -0.237081083935294 -0.225759945715833 -0.251816030143137 -0.263739716235294 -0.230447997920833 -0.220023987078431 -0.247624447411765 -0.243272476019608 -0.25163824723125 -0.263096616786274 -0.291345061254902 -0.25570314663125 -0.235553794941176 -0.216169818647059 -0.233472579147708 -0.193599454215686 -0.213600556862745 -0.192315356625 -0.322171370964706 -0.292602154096667 -0.305816035482353 -0.312612625137255 -0.207192469057059 -0.198253449145098 -0.242862672295833 -0.200278823927451 -0.232855115696078 -0.224533089258333 -0.215900424004118 -0.259781047821569 -0.237640780791667 -0.242344438692157 -0.301907822098039 -0.2547856778125 -0.351758801541667 -0.309348385294118 -0.330778643215686 -0.325770699647059 -0.298992187917647 -0.263213913011765 -0.268941503758333 -0.255399531905882 -0.255018233821569 -0.25733775240625 -0.258854824564583 -0.245637759568627
"WALKING" 13 -0.178997923061667 -0.214585804273333 -0.170824070862745 -0.195880550716667 -0.210578914571833 -0.220011656133333 -0.2067563786 -0.20748410667 -0.203472183058824 -0.22493520665 -0.192196549983333 -0.217945796766667 -0.225492589033333 -0.215810820883333 -0.181119907882353 -0.25568025565 -0.253302458923333 -0.237867307308333 -0.25185389225 -0.297358757 -0.222679057685 -0.18873836783 -0.191908340803922 -0.2554861252 -0.229511689566667 -0.255358569862745 -0.267799982505882 -0.298579740748333 -0.311188132308333 -0.278420916986275 -0.275791053115 -0.24142839295 -0.203689980271765 -0.232262635947833 -0.178940445033333 -0.182046121764706 -0.191770938266667 -0.14384998865 -0.157569109131667 -0.180035141227 -0.160457064901961 -0.1483677084 -0.131038405 -0.2188309012 -0.209667313883333 -0.212012395861569 -0.212064215335 -0.149112745951667 -0.141653208729412 -0.186180699161667 -0.175437076833333 -0.183363119556863 -0.212445669186667 -0.212810047926167 -0.19652689463 -0.218453711429412 -0.126324707045098 -0.186540342 -0.228360342196078 -0.24904138405 -0.241087308603833 -0.274019172629412 -0.211485923441667 -0.19838915859 -0.182486786651 -0.194678814862745
"WALKING" 14 -0.24976073052029 -0.282123861849123 -0.297264263156863 -0.29902674153913 -0.295973885505263 -0.285453779870588 -0.274115055576812 -0.269312698757895 -0.244257501488235 -0.306260558608696 -0.273669005568421 -0.260753782019608 -0.274209280892609 -0.265252520170175 -0.291818976372549 -0.285645493964449 -0.266779197531884 -0.284708720876316 -0.264296152508772 -0.300522219202549 -0.268238079884058 -0.249051804245614 -0.206259441452941 -0.252353172410145 -0.288303820180702 -0.338467775921569 -0.307880859603529 -0.292959920119565 -0.290766490640351 -0.310378419119608 -0.260689654894203 -0.283322893070175 -0.224477877764706 -0.269682306702029 -0.294518303566667 -0.269819913923529 -0.278482429552174 -0.303216862298246 -0.313492351668551 -0.296734753666667 -0.28203241174902 -0.295661679707681 -0.332476160666667 -0.362250719362319 -0.335820714426842 -0.35515221602549 -0.31702711943913 -0.278842346840351 -0.305944424196078 -0.337742527928986 -0.288658100975439 -0.34531738527451 -0.303753905453623 -0.295339070298246 -0.277663921947368 -0.295476679546274 -0.266798953407843 -0.283659722275362 -0.273305315054902 -0.300305254757971 -0.243684349035088 -0.289553937568627 -0.280855005536232 -0.25686124877193 -0.312695426021053 -0.346838216411765
"WALKING" 15 -0.258014256817857 -0.286736701388889 -0.316877830023158 -0.366199528761905 -0.293084232803175 -0.281053969403509 -0.373293348892857 -0.329106296452381 -0.307395561605263 -0.333427056790476 -0.232812580587302 -0.303126390954386 -0.295766125945238 -0.280878133404762 -0.307781765503509 -0.344159078071429 -0.318763189666667 -0.343207965301587 -0.339743573696825 -0.266302182875439 -0.375637798080952 -0.311500129301429 -0.298136720319298 -0.275970304380952 -0.314499521031746 -0.285114931596491 -0.275829002085965 -0.29067380572381 -0.30728997427254 -0.352765305684211 -0.299277130685714 -0.333214154025397 -0.375320382726316 -0.304780402776191 -0.29572742 -0.301515562938596 -0.236417079028571 -0.30095355947619 -0.33164745465 -0.315718989266508 -0.299043102070175 -0.325440331019048 -0.352969131185789 -0.24937225512619 -0.302710451125079 -0.342800560588947 -0.221419629092857 -0.319141414080952 -0.26564932055614 -0.289892052840476 -0.292396111094444 -0.257760141459298 -0.367363842214286 -0.330992179790968 -0.339054921365079 -0.308090365 -0.302210392578947 -0.263326160214286 -0.294919356666667 -0.261855453904762 -0.305111181990317 -0.311607752115789 -0.302369608809524 -0.317756378396825 -0.312130468301587 -0.288140197820877
"WALKING" 16 -0.382743691090741 -0.33232781662963 -0.3158321192 -0.364759697203704 -0.391704895 -0.387210286073333 -0.331231958296296 -0.363969944703704 -0.382161091086667 -0.381108797462963 -0.360327500407407 -0.410551493044444 -0.421943567757407 -0.448684386833333 -0.343027704288889 -0.4683662675 -0.398424833296296 -0.462867441238889 -0.474117782574074 -0.498221721044444 -0.398113823222222 -0.339718634314815 -0.333649068711111 -0.409690990285185 -0.390797487433333 -0.329342142795556 -0.432562645355556 -0.400368121338889 -0.401463161277778 -0.421024439555556 -0.368709075222222 -0.330470060859259 -0.349820966488889 -0.41539678387037 -0.385914182144444 -0.448365895511111 -0.434476188824074 -0.401106069055556 -0.411721418822222 -0.375213247662963 -0.357732998133333 -0.385518195592593 -0.433289499666667 -0.367053822333333 -0.344923948853704 -0.412793996931111 -0.33152486402037 -0.368175292604444 -0.386247884555556 -0.345311260392593 -0.383071167018519 -0.392777986933333 -0.391691461907407 -0.394970380835185 -0.327968217185185 -0.31565576644 -0.311299681355556 -0.3388949064 -0.36523075978 -0.362812208825926 -0.356118693572222 -0.348717394853333 -0.397828400813148 -0.38343803915 -0.374235381759259 -0.404131737391111
"WALKING" 17 -0.318807328333333 -0.359754565155556 -0.342321522860606 -0.314339618319444 -0.385549776984444 -0.329957549965152 -0.274107827743056 -0.3064436355 -0.317246580568182 -0.310499315563889 -0.349216014777778 -0.301726969186364 -0.2689049985375 -0.269356983375556 -0.291983253860606 -0.293205793770833 -0.271717568601389 -0.272835232155556 -0.320584441666667 -0.30011820575303 -0.314348877366667 -0.330298992197778 -0.358424332575758 -0.359674951434722 -0.253270010891111 -0.273961963137879 -0.302919462218182 -0.297053731069444 -0.322650279533333 -0.261405848918182 -0.293491491236111 -0.25910933656 -0.255794506045455 -0.257511381504167 -0.306314787953333 -0.225697413771212 -0.26716176675 -0.285823136604444 -0.369335433099306 -0.3902483532 -0.364682957032121 -0.366181252744444 -0.277972803375758 -0.302268222229167 -0.330654071937778 -0.23664183174697 -0.314601661270833 -0.267056283777778 -0.31384541525803 -0.3327000837875 -0.346648431111111 -0.304535478705606 -0.302948459347222 -0.300223021033333 -0.3860782224 -0.322949032075758 -0.407482980154242 -0.406831241579167 -0.310484161904545 -0.336027890138889 -0.235721977377778 -0.252081128915151 -0.245780777990278 -0.245632825595556 -0.393524342911111 -0.360448416272727
"WALKING" 18 -0.340492996018519 -0.404560932929825 -0.386161220261403 -0.368330582568519 -0.397195230978947 -0.401295272275439 -0.396514237740741 -0.385300253814035 -0.384025566822807 -0.378452820111111 -0.362250893131579 -0.35885979077193 -0.381407672042593 -0.416614594877193 -0.40722517145614 -0.425105425014815 -0.474345016481481 -0.456482337942105 -0.449325900842105 -0.477727605789474 -0.377448319535185 -0.362982250385965 -0.364561480735088 -0.385424700907407 -0.375330489754386 -0.381535505140351 -0.422685785491228 -0.427258647046296 -0.394978484263158 -0.394102886185965 -0.409737815414259 -0.395734725314035 -0.392899969315789 -0.407477064061111 -0.42887588645614 -0.435658477438246 -0.435278946037037 -0.424009944370175 -0.388148254512963 -0.38340514605614 -0.370142579108421 -0.377049104833333 -0.383658361035088 -0.400173701760185 -0.383847417859649 -0.372803427035088 -0.343127351953148 -0.387216780024561 -0.371270015298246 -0.384287102287037 -0.379934449549123 -0.371314885315789 -0.39465696277963 -0.371753979105263 -0.37976457557193 -0.374268898926316 -0.374315165140351 -0.394775206777778 -0.376272210278772 -0.388716828444444 -0.398039713368421 -0.40877483845614 -0.402572003537037 -0.408281167263158 -0.391583319473684 -0.407913670985965
"WALKING" 19 -0.118804242270833 -0.0687044190035088 -0.0849814000531373 -0.0352455483395833 -0.0827142158929825 -0.0175871726431373 0.00403847355 -0.010757788307193 -0.127614464368431 -0.03857726351875 -0.103963851317544 -0.00963335715490196 -0.036594607275 -0.035594214254386 -0.137999088421569 -0.0801887064354167 -0.09842284926875 -0.0132118447087719 -0.055040422577193 -0.0742346946313726 0.00701655470833333 -0.0562130911705263 -0.158070221894118 -0.017562709391635 -0.136856230166667 -0.129579772703922 -0.107671616246275 -0.07159809263375 -0.0590363385140351 -0.019954974127451 -0.0518769130125 -0.0216024557384211 -0.158845527175882 -0.116688153610417 -0.0940190344245614 -0.102739345862745 -0.0750395427020833 -0.122950862105263 0.00024788645 -0.106169783977193 -0.137193980723529 -0.06384359069375 -0.123638886254902 -0.0261515676041667 -0.0867017641157895 -0.0429717824980392 -0.0236590682729167 -0.0525239951157895 -0.0839996949372549 0.00427665633645833 -0.0790284453087719 -0.0523395440529412 -0.0486595935208333 -0.051581434505614 -0.130769671289474 -0.0422403618686275 -0.139716535156863 -0.0959072058541667 -0.0914794930405882 -0.04406118619375 -0.127247703392982 -0.0969820645578431 -0.0840367696845833 -0.106727325001754 -0.146579495302982 -0.0398482899764706
"WALKING" 20 -0.0106982327333333 -0.0854573967104167 -0.0805416972266667 -0.0980002341822222 -0.0653601708125 -0.0967681737733333 -0.0784248532377778 -0.0992750916875 -0.0883486980062667 -0.108824889762222 -0.151340984504167 -0.140431058331667 -0.176768450651111 -0.166417602285417 -0.13568954841 -0.0577058636955556 -0.0419344760911111 -0.0996226575625 -0.0441679536895833 -0.11311648875 -0.126155199471111 -0.153889930785417 -0.140322538766267 -0.117735754222222 -0.134606740895833 -0.0945423737483333 -0.0995250304066667 -0.132395217922222 -0.0772569715354167 -0.0896053650976667 -0.163843887817778 -0.0545886979375 -0.077672580015 -0.0184559060746667 -0.0479902773320833 -0.0861079415766667 -0.0286045060111111 -0.109460469291667 -0.00804867252711111 -0.0753418415833333 -0.132669806573333 -0.121662991288889 -0.0863496686628333 -0.110116355577778 -0.0924076504 -0.117735263267333 -0.0796486465422222 -0.07622741185625 -0.110027745111667 -0.0800209835111111 -0.1268958726875 -0.133611283535333 -0.124829544255556 -0.153724392583333 -0.0834146799916667 -0.107035167248333 -0.0746602069566667 -0.0389835151422222 -0.0857138198966667 -0.0259654382444444 -0.0322637035104167 -0.051706915115 -0.114047129933333 -0.0997092678645833 -0.103055795291667 -0.106808662048333
"WALKING" 21 -0.267721892443137 -0.267252648989474 -0.322547398783333 -0.291325722923529 -0.288949736363158 -0.285313858020833 -0.304537704607843 -0.252488331631579 -0.253114871320833 -0.240609997043137 -0.264185816424561 -0.26410968305 -0.188496139441176 -0.218994043880702 -0.226002476541667 -0.234806223286471 -0.240880461880392 -0.226115078629825 -0.254286546917544 -0.241448590541667 -0.235725343662745 -0.209496319403509 -0.242093861036667 -0.219221012686275 -0.247041851321053 -0.216008539201104 -0.2268716736875 -0.190944944509804 -0.204425539298246 -0.183923459131458 -0.186466263156863 -0.180346040717544 -0.272658667202083 -0.295724058529412 -0.299546303659649 -0.3127283515625 -0.288007320431373 -0.258177934685965 -0.250714005078431 -0.227798947170175 -0.184421754958333 -0.210079461980392 -0.307464646889583 -0.294340964309804 -0.261168077091228 -0.22033476155 -0.213863049490196 -0.183802375992982 -0.151113897541667 -0.223188795190196 -0.225718069385965 -0.193588833314583 -0.193760552778431 -0.150996270754386 -0.273902955684211 -0.262179560305833 -0.248945797375 -0.285477629405882 -0.202494037879167 -0.226532098388235 -0.245755359573684 -0.253357050851458 -0.23389375824902 -0.248718895666667 -0.219135309368421 -0.228143489795833
"WALKING" 22 -0.107445462788235 -0.129371992025641 -0.117064987329167 -0.1654193873 -0.128097056425641 -0.0587896158729167 -0.0836213472333333 -0.137166642638462 -0.0960348744416667 -0.0956593690490196 -0.0727982126923077 -0.110748804927083 -0.177178588394118 -0.21070285005641 -0.1758990365375 -0.219096141680392 -0.210622709254902 -0.2429442993 -0.220234599183897 -0.191298009447917 -0.108941478372549 -0.113789791179487 -0.10504835915 -0.12252954032549 -0.175634445658974 -0.170366929283333 -0.145650841541667 -0.166231521735294 -0.16024518335641 -0.15534603381875 -0.178210528556667 -0.243569308012821 -0.202173223020833 -0.192050468617647 -0.164066418248718 -0.171540287598333 -0.172839702039216 -0.212844322676667 -0.18541288587451 -0.170831409302564 -0.182596423666521 -0.183166376649412 -0.171339682729167 -0.182778270962745 -0.145290199015385 -0.175908210698333 -0.204950016823529 -0.141504957512821 -0.17625449785625 -0.221205509331373 -0.17313829574359 -0.1572315724375 -0.181846432737255 -0.200250506128205 -0.139198623612821 -0.101374497454167 -0.118311496985417 -0.121508160184314 -0.1937596103125 -0.193556885860784 -0.204530416897436 -0.134597358985417 -0.173106825727451 -0.270649348128205 -0.122815609894872 -0.178935117979167
"WALKING" 23 -0.0358682306740741 -0.0982795418545454 -0.0210638183964912 -0.037910898462963 -0.0740311434439394 -0.165985986621053 -0.103556949883889 -0.0926833305924242 -0.120054747092982 -0.0692966574 -0.085431826869697 -0.129525719864561 -0.12317515377963 -0.135151619468182 -0.0282514420789474 -0.135427749444444 -0.144020822388889 -0.153521613263015 -0.103135497778788 -0.16072793805614 -0.00143001643703704 -0.123998477957576 -0.132508253617544 -0.0889413065481481 -0.137881740181818 -0.0868390425698246 -0.105112866759649 -0.137738225444444 -0.192868481909545 -0.0904471694473684 -0.0514816131537037 -0.115441687765152 -0.0676036998473684 -0.156894636151852 -0.0323836350162273 -0.110346744378947 -0.169689163040741 -0.0910349242393939 0.000565589827777777 -0.0720953199893939 -0.0949529274824561 -0.0996353214 -0.0496139966666667 -0.131420230935185 -0.145591996497576 -0.0779231149440351 -0.111256295481481 -0.155718282237879 -0.0890754531754386 -0.0694435188611111 -0.123393844166667 -0.115818555414035 -0.0938554672572222 -0.12347027907803 -0.0737551577125758 -0.0646740947175439 -0.0460590783508772 -0.0844197426296296 -0.098000153877193 -0.062200538962963 -0.0894940576651515 -0.0402531120964912 -0.0886005020775926 -0.0697158682515152 -0.0770029524848485 -0.0969506589473684
"WALKING" 24 -0.37235226177193 -0.353180032496491 -0.339794226766667 -0.344380924057895 -0.323957960649123 -0.34445561435 -0.327303555263158 -0.324347239292982 -0.357172381656667 -0.345867942252632 -0.344529882703509 -0.362297245261667 -0.364762265696491 -0.346976405608772 -0.341084934166667 -0.326528063468421 -0.306698064842105 -0.308667756621053 -0.318735472270175 -0.31507298475 -0.348679488947368 -0.349673151754386 -0.35667215515 -0.385514032026316 -0.390332403268421 -0.391459418151667 -0.327546355 -0.30520564477193 -0.320221577426316 -0.343857919183333 -0.314681396929825 -0.337363198824561 -0.339535455703333 -0.341833309250877 -0.353384150438597 -0.3389062302 -0.361882012017544 -0.383503474421053 -0.353810972964912 -0.368949669085965 -0.397456620183333 -0.372277595596491 -0.375301302496667 -0.372521649517544 -0.413398085807018 -0.394779504021667 -0.380281090105263 -0.398837826649123 -0.37610778855 -0.381039344561403 -0.396578940824561 -0.379241963016667 -0.366041220715789 -0.402980453491228 -0.391476135294737 -0.373826708166667 -0.378963097403333 -0.386005040724561 -0.336238795416667 -0.332644000298246 -0.356395294898246 -0.371682340356667 -0.342966589824561 -0.351247108298246 -0.385686614103509 -0.36141712015
